,ID,Jahr,Monat,Gastro_Id,Umsatz in millionen, TMK,Jahr_Monat
1954,2185,2010,7,WZ08-562,90.8,22.0,2010-7
1955,2186,2010,7,WZ08-563,119.6,22.0,2010-7
1956,2187,2010,7,WZ08-561-01,114.8,22.0,2010-7
1957,2188,2010,7,WZ08-55-01,108.9,22.0,2010-7
1958,2189,2010,8,WZ08-55,106.8,18.2,2010-8
1959,2190,2010,8,WZ08-551,102.3,18.2,2010-8
1960,2191,2010,8,WZ08-552,154.8,18.2,2010-8
1961,2192,2010,8,WZ08-553,182.8,18.2,2010-8
1962,2193,2010,8,WZ08-559,94.7,18.2,2010-8
1963,2194,2010,8,WZ08-56,106.8,18.2,2010-8
1964,2195,2010,8,WZ08-561,111.7,18.2,2010-8
1965,2196,2010,8,WZ08-562,87.5,18.2,2010-8
1966,2197,2010,8,WZ08-563,116.4,18.2,2010-8
1967,2198,2010,8,WZ08-561-01,112.4,18.2,2010-8
1968,2199,2010,8,WZ08-55-01,106.8,18.2,2010-8
1969,2200,2010,9,WZ08-55,116.8,14.600000000000001,2010-9
1970,2201,2010,9,WZ08-551,116.9,14.600000000000001,2010-9
1971,2202,2010,9,WZ08-552,124.6,14.600000000000001,2010-9
1972,2203,2010,9,WZ08-553,93.5,14.600000000000001,2010-9
1973,2204,2010,9,WZ08-559,98.5,14.600000000000001,2010-9
1974,2205,2010,9,WZ08-56,105.4,14.600000000000001,2010-9
1975,2206,2010,9,WZ08-561,106.6,14.600000000000001,2010-9
1976,2207,2010,9,WZ08-562,96.7,14.600000000000001,2010-9
1977,2208,2010,9,WZ08-563,117.8,14.600000000000001,2010-9
1978,2209,2010,9,WZ08-561-01,107.9,14.600000000000001,2010-9
1979,2210,2010,9,WZ08-55-01,109.8,14.600000000000001,2010-9
1980,2211,2010,10,WZ08-55,110.3,8.7,2010-10
1981,2212,2010,10,WZ08-551,110.9,8.7,2010-10
1982,2213,2010,10,WZ08-552,113.3,8.7,2010-10
1983,2214,2010,10,WZ08-553,73.1,8.7,2010-10
1984,2215,2010,10,WZ08-559,105.8,8.7,2010-10
1985,2216,2010,10,WZ08-56,105.7,8.7,2010-10
1986,2217,2010,10,WZ08-561,107.3,8.7,2010-10
1987,2218,2010,10,WZ08-562,94.0,8.7,2010-10
1988,2219,2010,10,WZ08-563,121.5,8.7,2010-10
1989,2220,2010,10,WZ08-561-01,109.0,8.7,2010-10
1990,2221,2010,10,WZ08-55-01,107.5,8.7,2010-10
1991,2222,2010,11,WZ08-55,88.8,6.1,2010-11
1992,2223,2010,11,WZ08-551,91.3,6.1,2010-11
1993,2224,2010,11,WZ08-552,63.8,6.1,2010-11
1994,2225,2010,11,WZ08-553,37.9,6.1,2010-11
1995,2226,2010,11,WZ08-559,108.3,6.1,2010-11
1996,2227,2010,11,WZ08-56,95.6,6.1,2010-11
1997,2228,2010,11,WZ08-561,95.2,6.1,2010-11
1998,2229,2010,11,WZ08-562,93.3,6.1,2010-11
1999,2230,2010,11,WZ08-563,104.6,6.1,2010-11
2000,2231,2010,11,WZ08-561-01,96.3,6.1,2010-11
2001,2232,2010,11,WZ08-55-01,92.9,6.1,2010-11
2002,2233,2010,12,WZ08-55,87.5,-1.3,2010-12
2003,2234,2010,12,WZ08-551,89.8,-1.3,2010-12
2004,2235,2010,12,WZ08-552,64.2,-1.3,2010-12
2005,2236,2010,12,WZ08-553,38.4,-1.3,2010-12
2006,2237,2010,12,WZ08-559,100.3,-1.3,2010-12
2007,2238,2010,12,WZ08-56,103.0,-1.3,2010-12
2008,2239,2010,12,WZ08-561,103.6,-1.3,2010-12
2009,2240,2010,12,WZ08-562,94.5,-1.3,2010-12
2010,2241,2010,12,WZ08-563,120.5,-1.3,2010-12
2011,2242,2010,12,WZ08-561-01,105.6,-1.3,2010-12
2012,2243,2010,12,WZ08-55-01,97.1,-1.3,2010-12
2013,2244,2011,1,WZ08-55,73.4,1.4,2011-1
2014,2245,2011,1,WZ08-551,73.4,1.4,2011-1
2015,2246,2011,1,WZ08-552,59.2,1.4,2011-1
2016,2247,2011,1,WZ08-553,109.9,1.4,2011-1
2017,2248,2011,1,WZ08-559,91.4,1.4,2011-1
2018,2249,2011,1,WZ08-56,86.9,1.4,2011-1
2019,2250,2011,1,WZ08-561,87.4,1.4,2011-1
2020,2251,2011,1,WZ08-562,81.3,1.4,2011-1
2021,2252,2011,1,WZ08-563,96.4,1.4,2011-1
2022,2253,2011,1,WZ08-561-01,88.5,1.4,2011-1
2023,2254,2011,1,WZ08-55-01,81.7,1.4,2011-1
2024,2255,2011,2,WZ08-55,75.5,3.8499999999999996,2011-2
2025,2256,2011,2,WZ08-551,76.5,3.8499999999999996,2011-2
2026,2257,2011,2,WZ08-552,63.6,3.8499999999999996,2011-2
2027,2258,2011,2,WZ08-553,51.4,3.8499999999999996,2011-2
2028,2259,2011,2,WZ08-559,87.2,3.8499999999999996,2011-2
2029,2260,2011,2,WZ08-56,84.9,3.8499999999999996,2011-2
2030,2261,2011,2,WZ08-561,84.1,3.8499999999999996,2011-2
2031,2262,2011,2,WZ08-562,84.1,3.8499999999999996,2011-2
2032,2263,2011,2,WZ08-563,93.0,3.8499999999999996,2011-2
2033,2264,2011,2,WZ08-561-01,85.1,3.8499999999999996,2011-2
2034,2265,2011,2,WZ08-55-01,81.3,3.8499999999999996,2011-2
2035,2266,2011,3,WZ08-55,87.0,9.2,2011-3
2036,2267,2011,3,WZ08-551,88.1,9.2,2011-3
2037,2268,2011,3,WZ08-552,70.4,9.2,2011-3
2038,2269,2011,3,WZ08-553,81.2,9.2,2011-3
2039,2270,2011,3,WZ08-559,96.0,9.2,2011-3
2040,2271,2011,3,WZ08-56,97.1,9.2,2011-3
2041,2272,2011,3,WZ08-561,97.4,9.2,2011-3
2042,2273,2011,3,WZ08-562,92.7,9.2,2011-3
2043,2274,2011,3,WZ08-563,104.7,9.2,2011-3
2044,2275,2011,3,WZ08-561-01,98.3,9.2,2011-3
2045,2276,2011,3,WZ08-55-01,93.2,9.2,2011-3
2046,2277,2011,4,WZ08-55,92.2,14.9,2011-4
2047,2278,2011,4,WZ08-551,90.6,14.9,2011-4
2048,2279,2011,4,WZ08-552,98.6,14.9,2011-4
2049,2280,2011,4,WZ08-553,160.7,14.9,2011-4
2050,2281,2011,4,WZ08-559,96.8,14.9,2011-4
2051,2282,2011,4,WZ08-56,101.5,14.9,2011-4
2052,2283,2011,4,WZ08-561,103.7,14.9,2011-4
2053,2284,2011,4,WZ08-562,87.3,14.9,2011-4
2054,2285,2011,4,WZ08-563,118.6,14.9,2011-4
2055,2286,2011,4,WZ08-561-01,105.6,14.9,2011-4
2056,2287,2011,4,WZ08-55-01,97.9,14.9,2011-4
2057,2288,2011,5,WZ08-55,110.0,17.2,2011-5
2058,2289,2011,5,WZ08-551,110.3,17.2,2011-5
2059,2290,2011,5,WZ08-552,110.5,17.2,2011-5
2060,2291,2011,5,WZ08-553,93.0,17.2,2011-5
2061,2292,2011,5,WZ08-559,108.2,17.2,2011-5
2062,2293,2011,5,WZ08-56,106.7,17.2,2011-5
2063,2294,2011,5,WZ08-561,108.6,17.2,2011-5
2064,2295,2011,5,WZ08-562,98.3,17.2,2011-5
2065,2296,2011,5,WZ08-563,113.0,17.2,2011-5
2066,2297,2011,5,WZ08-561-01,109.1,17.2,2011-5
2067,2298,2011,5,WZ08-55-01,108.0,17.2,2011-5
2068,2299,2011,6,WZ08-55,106.8,17.95,2011-6
2069,2300,2011,6,WZ08-551,104.7,17.95,2011-6
2070,2301,2011,6,WZ08-552,129.8,17.95,2011-6
2071,2302,2011,6,WZ08-553,145.2,17.95,2011-6
2072,2303,2011,6,WZ08-559,106.5,17.95,2011-6
2073,2304,2011,6,WZ08-56,105.6,17.95,2011-6
2074,2305,2011,6,WZ08-561,108.3,17.95,2011-6
2075,2306,2011,6,WZ08-562,91.8,17.95,2011-6
2076,2307,2011,6,WZ08-563,119.6,17.95,2011-6
2077,2308,2011,6,WZ08-561-01,109.6,17.95,2011-6
2078,2309,2011,6,WZ08-55-01,106.0,17.95,2011-6
2079,2310,2011,7,WZ08-55,109.4,16.9,2011-7
2080,2311,2011,7,WZ08-551,105.3,16.9,2011-7
2081,2312,2011,7,WZ08-552,157.0,16.9,2011-7
2082,2313,2011,7,WZ08-553,180.7,16.9,2011-7
2083,2314,2011,7,WZ08-559,106.5,16.9,2011-7
2084,2315,2011,7,WZ08-56,110.4,16.9,2011-7
2085,2316,2011,7,WZ08-561,114.5,16.9,2011-7
2086,2317,2011,7,WZ08-562,93.5,16.9,2011-7
2087,2318,2011,7,WZ08-563,121.2,16.9,2011-7
2088,2319,2011,7,WZ08-561-01,115.4,16.9,2011-7
2089,2320,2011,7,WZ08-55-01,110.1,16.9,2011-7
2090,2321,2011,8,WZ08-55,106.3,20.3,2011-8
2091,2322,2011,8,WZ08-551,102.1,20.3,2011-8
2092,2323,2011,8,WZ08-552,153.1,20.3,2011-8
2093,2324,2011,8,WZ08-553,181.2,20.3,2011-8
2094,2325,2011,8,WZ08-559,96.8,20.3,2011-8
2095,2326,2011,8,WZ08-56,106.1,20.3,2011-8
2096,2327,2011,8,WZ08-561,111.1,20.3,2011-8
2097,2328,2011,8,WZ08-562,85.9,20.3,2011-8
2098,2329,2011,8,WZ08-563,118.5,20.3,2011-8
2099,2330,2011,8,WZ08-561-01,112.0,20.3,2011-8
2100,2331,2011,8,WZ08-55-01,106.1,20.3,2011-8
2101,2332,2011,9,WZ08-55,116.9,17.45,2011-9
2102,2333,2011,9,WZ08-551,116.8,17.45,2011-9
2103,2334,2011,9,WZ08-552,126.5,17.45,2011-9
2104,2335,2011,9,WZ08-553,101.8,17.45,2011-9
2105,2336,2011,9,WZ08-559,96.3,17.45,2011-9
2106,2337,2011,9,WZ08-56,108.2,17.45,2011-9
2107,2338,2011,9,WZ08-561,110.0,17.45,2011-9
2108,2339,2011,9,WZ08-562,97.1,17.45,2011-9
2109,2340,2011,9,WZ08-563,121.4,17.45,2011-9
2110,2341,2011,9,WZ08-561-01,111.4,17.45,2011-9
2111,2342,2011,9,WZ08-55-01,111.5,17.45,2011-9
2112,2343,2011,10,WZ08-55,110.4,10.3,2011-10
2113,2344,2011,10,WZ08-551,110.7,10.3,2011-10
2114,2345,2011,10,WZ08-552,116.8,10.3,2011-10
2115,2346,2011,10,WZ08-553,74.6,10.3,2011-10
2116,2347,2011,10,WZ08-559,102.8,10.3,2011-10
2117,2348,2011,10,WZ08-56,106.3,10.3,2011-10
2118,2349,2011,10,WZ08-561,107.7,10.3,2011-10
2119,2350,2011,10,WZ08-562,95.1,10.3,2011-10
2120,2351,2011,10,WZ08-563,123.5,10.3,2011-10
2121,2352,2011,10,WZ08-561-01,109.5,10.3,2011-10
2122,2353,2011,10,WZ08-55-01,107.8,10.3,2011-10
2123,2354,2011,11,WZ08-55,90.0,5.9,2011-11
2124,2355,2011,11,WZ08-551,92.2,5.9,2011-11
2125,2356,2011,11,WZ08-552,64.5,5.9,2011-11
2126,2357,2011,11,WZ08-553,38.6,5.9,2011-11
2127,2358,2011,11,WZ08-559,103.6,5.9,2011-11
2128,2359,2011,11,WZ08-56,97.7,5.9,2011-11
2129,2360,2011,11,WZ08-561,97.2,5.9,2011-11
2130,2361,2011,11,WZ08-562,96.3,5.9,2011-11
2131,2362,2011,11,WZ08-563,104.3,5.9,2011-11
2132,2363,2011,11,WZ08-561-01,98.0,5.9,2011-11
2133,2364,2011,11,WZ08-55-01,94.7,5.9,2011-11
2134,2365,2011,12,WZ08-55,90.4,5.4,2011-12
2135,2366,2011,12,WZ08-551,92.9,5.4,2011-12
2136,2367,2011,12,WZ08-552,64.8,5.4,2011-12
2137,2368,2011,12,WZ08-553,35.9,5.4,2011-12
2138,2369,2011,12,WZ08-559,95.2,5.4,2011-12
2139,2370,2011,12,WZ08-56,108.7,5.4,2011-12
2140,2371,2011,12,WZ08-561,110.2,5.4,2011-12
2141,2372,2011,12,WZ08-562,96.5,5.4,2011-12
2142,2373,2011,12,WZ08-563,127.4,5.4,2011-12
2143,2374,2011,12,WZ08-561-01,112.2,5.4,2011-12
2144,2375,2011,12,WZ08-55-01,101.7,5.4,2011-12
2145,2376,2012,1,WZ08-55,74.2,4.3,2012-1
2146,2377,2012,1,WZ08-551,74.3,4.3,2012-1
2147,2378,2012,1,WZ08-552,60.3,4.3,2012-1
2148,2379,2012,1,WZ08-553,105.1,4.3,2012-1
2149,2380,2012,1,WZ08-559,92.8,4.3,2012-1
2150,2381,2012,1,WZ08-56,86.4,4.3,2012-1
2151,2382,2012,1,WZ08-561,86.1,4.3,2012-1
2152,2383,2012,1,WZ08-562,84.4,4.3,2012-1
2153,2384,2012,1,WZ08-563,94.6,4.3,2012-1
2154,2385,2012,1,WZ08-561-01,87.2,4.3,2012-1
2155,2386,2012,1,WZ08-55-01,81.8,4.3,2012-1
2156,2387,2012,2,WZ08-55,78.9,1.1,2012-2
2157,2388,2012,2,WZ08-551,79.9,1.1,2012-2
2158,2389,2012,2,WZ08-552,66.2,1.1,2012-2
2159,2390,2012,2,WZ08-553,54.2,1.1,2012-2
2160,2391,2012,2,WZ08-559,88.1,1.1,2012-2
2161,2392,2012,2,WZ08-56,86.0,1.1,2012-2
2162,2393,2012,2,WZ08-561,84.1,1.1,2012-2
2163,2394,2012,2,WZ08-562,88.2,1.1,2012-2
2164,2395,2012,2,WZ08-563,95.5,1.1,2012-2
2165,2396,2012,2,WZ08-561-01,85.5,1.1,2012-2
2166,2397,2012,2,WZ08-55-01,83.3,1.1,2012-2
2167,2398,2012,3,WZ08-55,90.7,8.5,2012-3
2168,2399,2012,3,WZ08-551,91.6,8.5,2012-3
2169,2400,2012,3,WZ08-552,76.0,8.5,2012-3
2170,2401,2012,3,WZ08-553,88.2,8.5,2012-3
2171,2402,2012,3,WZ08-559,94.3,8.5,2012-3
2172,2403,2012,3,WZ08-56,98.2,8.5,2012-3
2173,2404,2012,3,WZ08-561,98.4,8.5,2012-3
2174,2405,2012,3,WZ08-562,94.6,8.5,2012-3
2175,2406,2012,3,WZ08-563,106.0,8.5,2012-3
2176,2407,2012,3,WZ08-561-01,99.3,8.5,2012-3
2177,2408,2012,3,WZ08-55-01,95.4,8.5,2012-3
2178,2409,2012,4,WZ08-55,93.5,8.55,2012-4
2179,2410,2012,4,WZ08-551,92.8,8.55,2012-4
2180,2411,2012,4,WZ08-552,96.3,8.55,2012-4
2181,2412,2012,4,WZ08-553,120.2,8.55,2012-4
2182,2413,2012,4,WZ08-559,94.8,8.55,2012-4
2183,2414,2012,4,WZ08-56,98.0,8.55,2012-4
2184,2415,2012,4,WZ08-561,99.7,8.55,2012-4
2185,2416,2012,4,WZ08-562,87.5,8.55,2012-4
2186,2417,2012,4,WZ08-563,110.3,8.55,2012-4
2187,2418,2012,4,WZ08-561-01,101.0,8.55,2012-4
2188,2419,2012,4,WZ08-55-01,96.3,8.55,2012-4
2189,2420,2012,5,WZ08-55,111.6,16.6,2012-5
2190,2421,2012,5,WZ08-551,111.4,16.6,2012-5
2191,2422,2012,5,WZ08-552,114.8,16.6,2012-5
2192,2423,2012,5,WZ08-553,118.7,16.6,2012-5
2193,2424,2012,5,WZ08-559,100.6,16.6,2012-5
2194,2425,2012,5,WZ08-56,106.6,16.6,2012-5
2195,2426,2012,5,WZ08-561,109.1,16.6,2012-5
2196,2427,2012,5,WZ08-562,94.3,16.6,2012-5
2197,2428,2012,5,WZ08-563,117.7,16.6,2012-5
2198,2429,2012,5,WZ08-561-01,110.1,16.6,2012-5
2199,2430,2012,5,WZ08-55-01,108.5,16.6,2012-5
2200,2431,2012,6,WZ08-55,108.3,17.549999999999997,2012-6
2201,2432,2012,6,WZ08-551,107.1,17.549999999999997,2012-6
2202,2433,2012,6,WZ08-552,122.9,17.549999999999997,2012-6
2203,2434,2012,6,WZ08-553,128.4,17.549999999999997,2012-6
2204,2435,2012,6,WZ08-559,102.3,17.549999999999997,2012-6
2205,2436,2012,6,WZ08-56,103.5,17.549999999999997,2012-6
2206,2437,2012,6,WZ08-561,104.9,17.549999999999997,2012-6
2207,2438,2012,6,WZ08-562,95.0,17.549999999999997,2012-6
2208,2439,2012,6,WZ08-563,114.2,17.549999999999997,2012-6
2209,2440,2012,6,WZ08-561-01,106.1,17.549999999999997,2012-6
2210,2441,2012,6,WZ08-55-01,105.4,17.549999999999997,2012-6
2211,2442,2012,7,WZ08-55,108.9,18.5,2012-7
2212,2443,2012,7,WZ08-551,105.6,18.5,2012-7
2213,2444,2012,7,WZ08-552,143.3,18.5,2012-7
2214,2445,2012,7,WZ08-553,183.0,18.5,2012-7
2215,2446,2012,7,WZ08-559,99.9,18.5,2012-7
2216,2447,2012,7,WZ08-56,106.9,18.5,2012-7
2217,2448,2012,7,WZ08-561,110.9,18.5,2012-7
2218,2449,2012,7,WZ08-562,91.9,18.5,2012-7
2219,2450,2012,7,WZ08-563,113.5,18.5,2012-7
2220,2451,2012,7,WZ08-561-01,111.2,18.5,2012-7
2221,2452,2012,7,WZ08-55-01,107.6,18.5,2012-7
2222,2453,2012,8,WZ08-55,111.6,20.9,2012-8
2223,2454,2012,8,WZ08-551,108.2,20.9,2012-8
2224,2455,2012,8,WZ08-552,148.9,20.9,2012-8
2225,2456,2012,8,WZ08-553,197.7,20.9,2012-8
2226,2457,2012,8,WZ08-559,92.7,20.9,2012-8
2227,2458,2012,8,WZ08-56,107.1,20.9,2012-8
2228,2459,2012,8,WZ08-561,111.2,20.9,2012-8
2229,2460,2012,8,WZ08-562,89.0,20.9,2012-8
2230,2461,2012,8,WZ08-563,119.2,20.9,2012-8
2231,2462,2012,8,WZ08-561-01,112.2,20.9,2012-8
2232,2463,2012,8,WZ08-55-01,108.8,20.9,2012-8
2233,2464,2012,9,WZ08-55,119.8,15.05,2012-9
2234,2465,2012,9,WZ08-551,120.2,15.05,2012-9
2235,2466,2012,9,WZ08-552,120.8,15.05,2012-9
2236,2467,2012,9,WZ08-553,109.8,15.05,2012-9
2237,2468,2012,9,WZ08-559,92.4,15.05,2012-9
2238,2469,2012,9,WZ08-56,107.2,15.05,2012-9
2239,2470,2012,9,WZ08-561,108.8,15.05,2012-9
2240,2471,2012,9,WZ08-562,98.4,15.05,2012-9
2241,2472,2012,9,WZ08-563,116.9,15.05,2012-9
2242,2473,2012,9,WZ08-561-01,109.8,15.05,2012-9
2243,2474,2012,9,WZ08-55-01,111.9,15.05,2012-9
2244,2475,2012,10,WZ08-55,109.4,9.9,2012-10
2245,2476,2012,10,WZ08-551,109.7,9.9,2012-10
2246,2477,2012,10,WZ08-552,111.7,9.9,2012-10
2247,2478,2012,10,WZ08-553,80.8,9.9,2012-10
2248,2479,2012,10,WZ08-559,104.8,9.9,2012-10
2249,2480,2012,10,WZ08-56,102.9,9.9,2012-10
2250,2481,2012,10,WZ08-561,103.6,9.9,2012-10
2251,2482,2012,10,WZ08-562,96.3,9.9,2012-10
2252,2483,2012,10,WZ08-563,114.4,9.9,2012-10
2253,2484,2012,10,WZ08-561-01,104.9,9.9,2012-10
2254,2485,2012,10,WZ08-55-01,105.4,9.9,2012-10
2255,2486,2012,11,WZ08-55,90.7,6.8,2012-11
2256,2487,2012,11,WZ08-551,92.8,6.8,2012-11
2257,2488,2012,11,WZ08-552,68.4,6.8,2012-11
2258,2489,2012,11,WZ08-553,40.7,6.8,2012-11
2259,2490,2012,11,WZ08-559,102.3,6.8,2012-11
2260,2491,2012,11,WZ08-56,96.8,6.8,2012-11
2261,2492,2012,11,WZ08-561,95.4,6.8,2012-11
2262,2493,2012,11,WZ08-562,97.9,6.8,2012-11
2263,2494,2012,11,WZ08-563,105.2,6.8,2012-11
2264,2495,2012,11,WZ08-561-01,96.6,6.8,2012-11
2265,2496,2012,11,WZ08-55-01,94.4,6.8,2012-11
2266,2497,2012,12,WZ08-55,91.0,4.2,2012-12
2267,2498,2012,12,WZ08-551,93.0,4.2,2012-12
2268,2499,2012,12,WZ08-552,71.9,4.2,2012-12
2269,2500,2012,12,WZ08-553,41.1,4.2,2012-12
2270,2501,2012,12,WZ08-559,92.2,4.2,2012-12
2271,2502,2012,12,WZ08-56,108.1,4.2,2012-12
2272,2503,2012,12,WZ08-561,110.5,4.2,2012-12
2273,2504,2012,12,WZ08-562,91.8,4.2,2012-12
2274,2505,2012,12,WZ08-563,128.9,4.2,2012-12
2275,2506,2012,12,WZ08-561-01,112.8,4.2,2012-12
2276,2507,2012,12,WZ08-55-01,101.6,4.2,2012-12
2277,2508,2013,1,WZ08-55,74.6,1.3,2013-1
2278,2509,2013,1,WZ08-551,75.2,1.3,2013-1
2279,2510,2013,1,WZ08-552,54.7,1.3,2013-1
2280,2511,2013,1,WZ08-553,103.5,1.3,2013-1
2281,2512,2013,1,WZ08-559,92.9,1.3,2013-1
2282,2513,2013,1,WZ08-56,84.0,1.3,2013-1
2283,2514,2013,1,WZ08-561,83.2,1.3,2013-1
2284,2515,2013,1,WZ08-562,86.0,1.3,2013-1
2285,2516,2013,1,WZ08-563,85.4,1.3,2013-1
2286,2517,2013,1,WZ08-561-01,83.4,1.3,2013-1
2287,2518,2013,1,WZ08-55-01,80.3,1.3,2013-1
2288,2519,2013,2,WZ08-55,76.2,0.6499999999999999,2013-2
2289,2520,2013,2,WZ08-551,77.7,0.6499999999999999,2013-2
2290,2521,2013,2,WZ08-552,58.9,0.6499999999999999,2013-2
2291,2522,2013,2,WZ08-553,48.7,0.6499999999999999,2013-2
2292,2523,2013,2,WZ08-559,85.2,0.6499999999999999,2013-2
2293,2524,2013,2,WZ08-56,82.5,0.6499999999999999,2013-2
2294,2525,2013,2,WZ08-561,80.9,0.6499999999999999,2013-2
2295,2526,2013,2,WZ08-562,85.1,0.6499999999999999,2013-2
2296,2527,2013,2,WZ08-563,86.8,0.6499999999999999,2013-2
2297,2528,2013,2,WZ08-561-01,81.7,0.6499999999999999,2013-2
2298,2529,2013,2,WZ08-55-01,79.9,0.6499999999999999,2013-2
2299,2530,2013,3,WZ08-55,87.3,2.6,2013-3
2300,2531,2013,3,WZ08-551,88.2,2.6,2013-3
2301,2532,2013,3,WZ08-552,74.4,2.6,2013-3
2302,2533,2013,3,WZ08-553,79.9,2.6,2013-3
2303,2534,2013,3,WZ08-559,89.7,2.6,2013-3
2304,2535,2013,3,WZ08-56,95.6,2.6,2013-3
2305,2536,2013,3,WZ08-561,96.5,2.6,2013-3
2306,2537,2013,3,WZ08-562,90.2,2.6,2013-3
2307,2538,2013,3,WZ08-563,101.8,2.6,2013-3
2308,2539,2013,3,WZ08-561-01,97.1,2.6,2013-3
2309,2540,2013,3,WZ08-55-01,92.3,2.6,2013-3
2310,2541,2013,4,WZ08-55,94.5,10.0,2013-4
2311,2542,2013,4,WZ08-551,95.4,10.0,2013-4
2312,2543,2013,4,WZ08-552,81.9,10.0,2013-4
2313,2544,2013,4,WZ08-553,87.2,10.0,2013-4
2314,2545,2013,4,WZ08-559,96.5,10.0,2013-4
2315,2546,2013,4,WZ08-56,96.0,10.0,2013-4
2316,2547,2013,4,WZ08-561,96.2,10.0,2013-4
2317,2548,2013,4,WZ08-562,93.1,10.0,2013-4
2318,2549,2013,4,WZ08-563,101.1,10.0,2013-4
2319,2550,2013,4,WZ08-561-01,96.8,10.0,2013-4
2320,2551,2013,4,WZ08-55-01,95.4,10.0,2013-4
2321,2552,2013,5,WZ08-55,102.8,12.6,2013-5
2322,2553,2013,5,WZ08-551,102.4,12.6,2013-5
2323,2554,2013,5,WZ08-552,108.4,12.6,2013-5
2324,2555,2013,5,WZ08-553,106.1,12.6,2013-5
2325,2556,2013,5,WZ08-559,98.6,12.6,2013-5
2326,2557,2013,5,WZ08-56,104.0,12.6,2013-5
2327,2558,2013,5,WZ08-561,107.0,12.6,2013-5
2328,2559,2013,5,WZ08-562,91.8,12.6,2013-5
2329,2560,2013,5,WZ08-563,112.2,12.6,2013-5
2330,2561,2013,5,WZ08-561-01,107.6,12.6,2013-5
2331,2562,2013,5,WZ08-55-01,103.6,12.6,2013-5
2332,2563,2013,6,WZ08-55,105.5,17.3,2013-6
2333,2564,2013,6,WZ08-551,105.1,17.3,2013-6
2334,2565,2013,6,WZ08-552,111.0,17.3,2013-6
2335,2566,2013,6,WZ08-553,110.1,17.3,2013-6
2336,2567,2013,6,WZ08-559,100.3,17.3,2013-6
2337,2568,2013,6,WZ08-56,103.9,17.3,2013-6
2338,2569,2013,6,WZ08-561,105.8,17.3,2013-6
2339,2570,2013,6,WZ08-562,97.0,17.3,2013-6
2340,2571,2013,6,WZ08-563,107.0,17.3,2013-6
2341,2572,2013,6,WZ08-561-01,106.0,17.3,2013-6
2342,2573,2013,6,WZ08-55-01,104.6,17.3,2013-6
2343,2574,2013,7,WZ08-55,109.0,22.0,2013-7
2344,2575,2013,7,WZ08-551,104.9,22.0,2013-7
2345,2576,2013,7,WZ08-552,154.4,22.0,2013-7
2346,2577,2013,7,WZ08-553,187.5,22.0,2013-7
2347,2578,2013,7,WZ08-559,98.4,22.0,2013-7
2348,2579,2013,7,WZ08-56,107.0,22.0,2013-7
2349,2580,2013,7,WZ08-561,110.8,22.0,2013-7
2350,2581,2013,7,WZ08-562,95.5,22.0,2013-7
2351,2582,2013,7,WZ08-563,107.5,22.0,2013-7
2352,2583,2013,7,WZ08-561-01,110.5,22.0,2013-7
2353,2584,2013,7,WZ08-55-01,107.8,22.0,2013-7
2354,2585,2013,8,WZ08-55,111.7,18.8,2013-8
2355,2586,2013,8,WZ08-551,108.4,18.8,2013-8
2356,2587,2013,8,WZ08-552,148.2,18.8,2013-8
2357,2588,2013,8,WZ08-553,192.0,18.8,2013-8
2358,2589,2013,8,WZ08-559,89.5,18.8,2013-8
2359,2590,2013,8,WZ08-56,106.6,18.8,2013-8
2360,2591,2013,8,WZ08-561,112.5,18.8,2013-8
2361,2592,2013,8,WZ08-562,86.1,18.8,2013-8
2362,2593,2013,8,WZ08-563,114.4,18.8,2013-8
2363,2594,2013,8,WZ08-561-01,112.7,18.8,2013-8
2364,2595,2013,8,WZ08-55-01,108.6,18.8,2013-8
2365,2596,2013,9,WZ08-55,116.7,14.55,2013-9
2366,2597,2013,9,WZ08-551,116.8,14.55,2013-9
2367,2598,2013,9,WZ08-552,119.9,14.55,2013-9
2368,2599,2013,9,WZ08-553,106.2,14.55,2013-9
2369,2600,2013,9,WZ08-559,95.0,14.55,2013-9
2370,2601,2013,9,WZ08-56,104.9,14.55,2013-9
2371,2602,2013,9,WZ08-561,106.3,14.55,2013-9
2372,2603,2013,9,WZ08-562,98.8,14.55,2013-9
2373,2604,2013,9,WZ08-563,109.6,14.55,2013-9
2374,2605,2013,9,WZ08-561-01,106.8,14.55,2013-9
2375,2606,2013,9,WZ08-55-01,109.6,14.55,2013-9
2376,2607,2013,10,WZ08-55,112.0,12.5,2013-10
2377,2608,2013,10,WZ08-551,112.8,12.5,2013-10
2378,2609,2013,10,WZ08-552,110.1,12.5,2013-10
2379,2610,2013,10,WZ08-553,71.6,12.5,2013-10
2380,2611,2013,10,WZ08-559,104.0,12.5,2013-10
2381,2612,2013,10,WZ08-56,102.3,12.5,2013-10
2382,2613,2013,10,WZ08-561,102.4,12.5,2013-10
2383,2614,2013,10,WZ08-562,99.9,12.5,2013-10
2384,2615,2013,10,WZ08-563,107.9,12.5,2013-10
2385,2616,2013,10,WZ08-561-01,103.1,12.5,2013-10
2386,2617,2013,10,WZ08-55-01,106.1,12.5,2013-10
2387,2618,2013,11,WZ08-55,89.6,4.9,2013-11
2388,2619,2013,11,WZ08-551,91.9,4.9,2013-11
2389,2620,2013,11,WZ08-552,62.0,4.9,2013-11
2390,2621,2013,11,WZ08-553,41.3,4.9,2013-11
2391,2622,2013,11,WZ08-559,103.5,4.9,2013-11
